price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
5005000,8150.0,3.0,2.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4970000,4410.0,4.0,3.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
4970000,7686.0,3.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,5060363.636363637,4107445.5040871934,0,4325595.574572127,4792180.995475113
4956000,2800.0,3.0,2.0,2,3398904.5454545454,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,1,4325595.574572127,4792180.995475113
4935000,5948.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4907000,4200.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,5255732.631578947
4900000,4520.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4900000,4095.0,3.0,1.0,2,3398904.5454545454,5529230.769230769,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4900000,4120.0,2.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4900000,5400.0,4.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4900000,4770.0,3.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4900000,6300.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,2,4325595.574572127,4792180.995475113
4900000,5800.0,2.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4900000,3000.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4900000,2970.0,3.0,1.0,3,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4900000,6720.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
4900000,4646.0,3.0,1.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
4900000,12900.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,5255732.631578947
4893000,3420.0,4.0,2.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,2,4325595.574572127,4792180.995475113
4893000,4995.0,4.0,2.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4865000,4350.0,2.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
4830000,4160.0,3.0,1.0,3,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
4830000,6040.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,5619398.75,4792180.995475113
4830000,6862.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,2,5619398.75,5255732.631578947
4830000,4815.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,5619398.75,4792180.995475113
4795000,7000.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
4795000,8100.0,4.0,1.0,4,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,2,4325595.574572127,4792180.995475113
4767000,3420.0,4.0,2.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4760000,9166.0,2.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,2,4325595.574572127,4792180.995475113
4760000,6321.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,1,4325595.574572127,5255732.631578947
4760000,10240.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,2,5619398.75,3916640.0
4753000,6440.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,3,4325595.574572127,4792180.995475113
4690000,5170.0,3.0,1.0,4,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4690000,6000.0,2.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,1,4325595.574572127,5255732.631578947
4690000,3630.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
4690000,9667.0,4.0,2.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4690000,5400.0,2.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
4690000,4320.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
4655000,3745.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
4620000,4160.0,3.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,3916640.0
4620000,3880.0,3.0,2.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
4620000,5680.0,3.0,1.0,2,4826948.650442478,5529230.769230769,4399083.641618497,4599937.7514792895,5778172.469135802,1,4325595.574572127,4792180.995475113
4620000,2870.0,2.0,1.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
4620000,5010.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4613000,4510.0,4.0,2.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4585000,4000.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,5255732.631578947
4585000,3840.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,5619398.75,4792180.995475113
4550000,3760.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
4550000,3640.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,5255732.631578947
4550000,2550.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
4550000,5320.0,3.0,1.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
4550000,5360.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,5619398.75,3916640.0
4550000,3520.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
4550000,8400.0,4.0,1.0,4,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,3,4325595.574572127,3916640.0
4543000,4100.0,2.0,2.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4543000,4990.0,4.0,2.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,5619398.75,5255732.631578947
4515000,3510.0,3.0,1.0,3,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4515000,3450.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4515000,9860.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4515000,3520.0,2.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,5255732.631578947
4480000,4510.0,4.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,2,4325595.574572127,4792180.995475113
4480000,5885.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,1,4325595.574572127,3916640.0
4480000,4000.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,5255732.631578947
4480000,8250.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
4480000,4040.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4473000,6360.0,2.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,1,4325595.574572127,5255732.631578947
4473000,3162.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,1,4325595.574572127,5255732.631578947
4473000,3510.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4445000,3750.0,2.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4410000,3968.0,3.0,1.0,2,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4410000,4900.0,2.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4403000,2880.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
4403000,4880.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,5619398.75,3916640.0
4403000,4920.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4382000,4950.0,4.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4375000,3900.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
4340000,4500.0,3.0,2.0,3,4826948.650442478,4429991.872146118,4399083.641618497,5060363.636363637,4107445.5040871934,1,4325595.574572127,5255732.631578947
4340000,1905.0,5.0,1.0,2,3398904.5454545454,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4340000,4075.0,3.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
4340000,3500.0,4.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,5255732.631578947
4340000,6450.0,4.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4319000,4032.0,2.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
4305000,4400.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4305000,10360.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,5619398.75,4792180.995475113
4277000,3400.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,2,5619398.75,4792180.995475113
4270000,6360.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
4270000,6360.0,2.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
4270000,4500.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,2,4325595.574572127,5255732.631578947
4270000,2175.0,3.0,1.0,2,3398904.5454545454,5529230.769230769,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,3916640.0
4270000,4360.0,4.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
4270000,7770.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,5255732.631578947
4235000,6650.0,3.0,1.0,2,4826948.650442478,5529230.769230769,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4235000,2787.0,3.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,5619398.75,5255732.631578947
4200000,5500.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,3916640.0
4200000,5040.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,3916640.0
4200000,5850.0,2.0,1.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
4200000,2610.0,4.0,3.0,2,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4200000,2953.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,3916640.0
4200000,2747.0,4.0,2.0,2,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4200000,4410.0,2.0,1.0,1,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,3916640.0
4200000,4000.0,4.0,2.0,2,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4200000,2325.0,3.0,1.0,2,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4200000,4600.0,3.0,2.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,1,4325595.574572127,4792180.995475113
4200000,3640.0,3.0,2.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
4200000,5800.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,5060363.636363637,4107445.5040871934,2,4325595.574572127,4792180.995475113
4200000,7000.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,3,4325595.574572127,5255732.631578947
4200000,4079.0,3.0,1.0,3,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4200000,3520.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
4200000,2145.0,3.0,1.0,3,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,5619398.75,3916640.0
4200000,4500.0,3.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
4193000,8250.0,3.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,3,4325595.574572127,4792180.995475113
4193000,3450.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4165000,4840.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4165000,4080.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
4165000,4046.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4130000,4632.0,4.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4130000,5985.0,3.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4123000,6060.0,2.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4098500,3600.0,3.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,0,5619398.75,5255732.631578947
4095000,3680.0,3.0,2.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4095000,4040.0,2.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,4792180.995475113
4095000,5600.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4060000,5900.0,4.0,2.0,2,3398904.5454545454,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,1,4325595.574572127,3916640.0
4060000,4992.0,3.0,2.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,3916640.0
4060000,4340.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
4060000,3000.0,4.0,1.0,3,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,2,4325595.574572127,4792180.995475113
4060000,4320.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,5619398.75,5255732.631578947
4025000,3630.0,3.0,2.0,2,4826948.650442478,4429991.872146118,4399083.641618497,5060363.636363637,4107445.5040871934,2,4325595.574572127,4792180.995475113
4025000,3460.0,3.0,2.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,1,4325595.574572127,5255732.631578947
4025000,5400.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,3,4325595.574572127,4792180.995475113
4007500,4500.0,3.0,1.0,2,3398904.5454545454,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
4007500,3460.0,4.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
3990000,4100.0,4.0,1.0,1,3398904.5454545454,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
3990000,6480.0,3.0,1.0,2,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,1,4325595.574572127,4792180.995475113
3990000,4500.0,3.0,2.0,2,3398904.5454545454,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,0,4325595.574572127,4792180.995475113
3990000,3960.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
3990000,4050.0,2.0,1.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,5619398.75,3916640.0
3920000,7260.0,3.0,2.0,1,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,3,4325595.574572127,5255732.631578947
3920000,5500.0,4.0,1.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3920000,3000.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3920000,3290.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,5060363.636363637,4107445.5040871934,1,4325595.574572127,5255732.631578947
3920000,3816.0,2.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,2,4325595.574572127,5255732.631578947
3920000,8080.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,2,4325595.574572127,4792180.995475113
3920000,2145.0,4.0,2.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,5619398.75,3916640.0
3885000,3780.0,2.0,1.0,2,4826948.650442478,5529230.769230769,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3885000,3180.0,4.0,2.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
3850000,5300.0,5.0,2.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3850000,3180.0,2.0,2.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,2,4325595.574572127,4792180.995475113
3850000,7152.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,5255732.631578947
3850000,4080.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3850000,3850.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3850000,2015.0,3.0,1.0,2,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
3850000,2176.0,2.0,1.0,2,4826948.650442478,5529230.769230769,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
3836000,3350.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,3916640.0
3815000,3150.0,2.0,2.0,1,3398904.5454545454,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3780000,4820.0,3.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3780000,3420.0,2.0,1.0,2,4826948.650442478,4429991.872146118,4399083.641618497,5060363.636363637,4107445.5040871934,1,4325595.574572127,4792180.995475113
3780000,3600.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3780000,5830.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,3916640.0
3780000,2856.0,3.0,1.0,3,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,5255732.631578947
3780000,8400.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,5255732.631578947
3773000,8250.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,2,4325595.574572127,5255732.631578947
3773000,2520.0,5.0,2.0,1,3398904.5454545454,4429991.872146118,5035046.4480874315,4599937.7514792895,5778172.469135802,1,4325595.574572127,5255732.631578947
3773000,6930.0,4.0,1.0,2,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,5255732.631578947
3745000,3480.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,5619398.75,4792180.995475113
3710000,3600.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,1,4325595.574572127,3916640.0
3710000,4040.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3710000,6020.0,3.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3710000,4050.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
3710000,3584.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,5060363.636363637,4107445.5040871934,0,4325595.574572127,4792180.995475113
3703000,3120.0,3.0,1.0,2,3398904.5454545454,4429991.872146118,5035046.4480874315,5060363.636363637,4107445.5040871934,0,4325595.574572127,4792180.995475113
3703000,5450.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
3675000,3630.0,2.0,1.0,1,4826948.650442478,4429991.872146118,5035046.4480874315,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
3675000,3630.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,0,4325595.574572127,3916640.0
3675000,5640.0,2.0,1.0,1,3398904.5454545454,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,4792180.995475113
3675000,3600.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,4107445.5040871934,0,4325595.574572127,5255732.631578947
3640000,4280.0,2.0,1.0,1,4826948.650442478,4429991.872146118,4399083.641618497,4599937.7514792895,5778172.469135802,2,4325595.574572127,4792180.995475113
